Meas_Num,Item,Series,Time_Stamp,Date,Time_s,Measurement_ID,Image,Intensity_Cnt_s,Normalized_Intensity_Cnt_s,Number_Acqs,Number_Unmarked_Acqs,Number_Marked_Acqs,Acqs_Unmarked,Acq_Time_s,DLS_Temp_C,Attenuation_Level,Laser_Power,Set_Temp_C,Ramp_Rate_C_min,Well,Row,Col,Configuration,Radius_nm,Amplitude,Diffusion_Coefficient_cm_s,Diameter_nm,Polydispersity_nm,PD,PD_Index,Mw_R_kDa,Baseline,SOS,Viscosity_from_Sample_Rh_cP,Lambda_1_s,Sigma_1_s,D10_nm,D50_nm,D90_nm,Span_D90_D10_D50,RMS_Error,Number_Unfiltered_Peaks_I,Number_Filtered_Peaks_I,Pre_correction_Internal_Standard_Rh_I_nm,Internal_Standard_Viscosity_I_cP,Mw_S_Da,_1_Mw_S_1_Da,Particle_Concentration_1_mL,Particle_Concentration_Calculation,Particle_Material,Particle_Shape,Particle_Core_Real_RI,Particle_Core_Imaginary_RI,Sample,Concentration_mg_mL,Mw_R_Model,dn_dc_mL_g,Conformation_Model_for_SLS,A2_mol_mL_g_2,Viscosity_Calculation_Use_Internal_Standard,Internal_Standard_Rh_nm,Internal_Standard_Rh_Range_Minimum_nm,Internal_Standard_Rh_Range_Maximum_nm,Solvent,Rfr_Idx_589nm_20C,Viscosity_cP,Temp_Model,Peak_Num,Peak_Radius_nm_I,Peak_Diameter_nm_I,Peak_Diffusion_Coefficient_cm_s_I,Peak_Mw_R_kDa_I,Peak_Pd_I,Peak_Pd_nm_I,Peak_Pd_Index_I,Peak_Intensity_I,Peak_Mass_I,Peak_Number_I,Membrane_Type,Protein_Type,Protein_Conc,Lipid_Type,Lipid_Conc,Polymer_Type,Polymer_Percentage,Buffer_Type,Buffer_Conc,pH,Salt_Conc,Polymer_Mr,Latex_Nanospheres,Experiment_ID
81,"G9 ",NULL,14:57:49,04/02/2020,3476,81,View,4.47E+06,1.05E+08,5,5,0,100,5.03316,24.9868,95,85,25,0,G9,7,9,2020-Feb-04 13:58:33,40.6936,0.153097,6.05E-08,81.3873,13.6738,33.6018,0.336018,19640.3,1.00134,0.404162,--,2051.66,1667.14,--,--,--,--,0.000284562,4,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887246,Aqueous,1,10.0789,20.1577,2.44E-07,749.827,14.3661,1.44794,0.143661,5.42916,70.1806,99.2374,E. coli Membrane,NULL,NULL,NULL,0.078,SMI,0.05,TRIS,50,8,150,NULL,NULL,040375
81,"G9 ",NULL,14:57:49,04/02/2020,3476,81,View,4.47E+06,1.05E+08,5,5,0,100,5.03316,24.9868,95,85,25,0,G9,7,9,2020-Feb-04 13:58:33,40.6936,0.153097,6.05E-08,81.3873,13.6738,33.6018,0.336018,19640.3,1.00134,0.404162,--,2051.66,1667.14,--,--,--,--,0.000284562,4,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887246,Aqueous,2,45.7697,91.5395,5.37E-08,25858.3,26.4922,12.1254,0.264922,94.5708,29.8194,0.762625,E. coli Membrane,NULL,NULL,NULL,0.078,SMI,0.05,TRIS,50,8,150,NULL,NULL,040376
82,"G10 ",NULL,14:58:28,04/02/2020,3515,82,View,5.59E+06,1.22E+07,5,5,0,100,5.03316,24.9855,54,100,25,0,G10,7,10,2020-Feb-04 13:58:33,52.9881,0.12147,4.64E-08,105.976,30.2454,57.0796,0.570796,36426,1.00693,3.42236,--,1.29E-08,2311.69,--,--,--,--,0.000190171,6,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887273,Aqueous,1,19.8314,39.6627,1.24E-07,3653.62,22.6706,4.49589,0.226706,22.9134,45.9318,98.7538,E. coli Membrane,NULL,NULL,NULL,0.078,SMI,0.01,TRIS,50,8,150,NULL,NULL,040377
82,"G10 ",NULL,14:58:28,04/02/2020,3515,82,View,5.59E+06,1.22E+07,5,5,0,100,5.03316,24.9855,54,100,25,0,G10,7,10,2020-Feb-04 13:58:33,52.9881,0.12147,4.64E-08,105.976,30.2454,57.0796,0.570796,36426,1.00693,3.42236,--,1.29E-08,2311.69,--,--,--,--,0.000190171,6,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887273,Aqueous,2,65.4403,130.881,3.76E-08,59688.9,33.5968,21.9859,0.335968,70.6572,27.7937,1.2458,E. coli Membrane,NULL,NULL,NULL,0.078,SMI,0.01,TRIS,50,8,150,NULL,NULL,040378
82,"G10 ",NULL,14:58:28,04/02/2020,3515,82,View,5.59E+06,1.22E+07,5,5,0,100,5.03316,24.9855,54,100,25,0,G10,7,10,2020-Feb-04 13:58:33,52.9881,0.12147,4.64E-08,105.976,30.2454,57.0796,0.570796,36426,1.00693,3.42236,--,1.29E-08,2311.69,--,--,--,--,0.000190171,6,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887273,Aqueous,3,785.948,1571.9,3.13E-09,2.00E+07,13.8135,108.567,0.138135,6.42941,26.2744,0.000449098,E. coli Membrane,NULL,NULL,NULL,0.078,SMI,0.01,TRIS,50,8,150,NULL,NULL,040379
83,"G11 ",NULL,14:59:35,04/02/2020,3582,83,View,5.71E+06,1.33E+07,5,5,0,100,5.03316,24.9922,57,100,25,0,G11,7,11,2020-Feb-04 13:58:33,57.2125,0.121086,4.30E-08,114.425,32.6567,57.0796,0.570796,43586.9,1.01019,9.61289,--,0.000146012,2141.39,--,--,--,--,0.000197474,6,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887135,Aqueous,1,32.5617,65.1234,7.56E-08,11657.6,37.2022,12.1137,0.372022,56.7624,35.1078,99.7106,E. coli Membrane,NULL,NULL,NULL,0.078,SMI,0.01,TRIS,50,8,150,NULL,NULL,040380
83,"G11 ",NULL,14:59:35,04/02/2020,3582,83,View,5.71E+06,1.33E+07,5,5,0,100,5.03316,24.9922,57,100,25,0,G11,7,11,2020-Feb-04 13:58:33,57.2125,0.121086,4.30E-08,114.425,32.6567,57.0796,0.570796,43586.9,1.01019,9.61289,--,0.000146012,2141.39,--,--,--,--,0.000197474,6,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887135,Aqueous,2,98.1179,196.236,2.51E-08,153983,30.5439,29.969,0.305439,35.8106,17.6438,0.289098,E. coli Membrane,NULL,NULL,NULL,0.078,SMI,0.01,TRIS,50,8,150,NULL,NULL,040381
83,"G11 ",NULL,14:59:35,04/02/2020,3582,83,View,5.71E+06,1.33E+07,5,5,0,100,5.03316,24.9922,57,100,25,0,G11,7,11,2020-Feb-04 13:58:33,57.2125,0.121086,4.30E-08,114.425,32.6567,57.0796,0.570796,43586.9,1.01019,9.61289,--,0.000146012,2141.39,--,--,--,--,0.000197474,6,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887135,Aqueous,3,1588.65,3177.29,1.55E-09,1.04E+08,41.9947,667.148,0.419947,7.42703,47.2484,0.000290296,E. coli Membrane,NULL,NULL,NULL,0.078,SMI,0.01,TRIS,50,8,150,NULL,NULL,040382
84,"G12 ",NULL,15:00:19,04/02/2020,3626,84,View,6.59E+06,1.43E+07,5,5,0,100,5.03316,24.9944,54,100,25,0,G12,7,12,2020-Feb-04 13:58:33,54.7365,0.122931,4.50E-08,109.473,31.2434,57.0796,0.570796,39300.7,1.01704,8.11523,--,0.00031,2238.38,--,--,--,--,0.000247862,6,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.88709,Aqueous,1,26.7974,53.5949,9.18E-08,7389.77,33.0293,8.85102,0.330293,48.0329,50.6969,99.653,E. coli Membrane,NULL,NULL,NULL,0.078,SMI,0.01,TRIS,50,8,150,NULL,NULL,040383
84,"G12 ",NULL,15:00:19,04/02/2020,3626,84,View,6.59E+06,1.43E+07,5,5,0,100,5.03316,24.9944,54,100,25,0,G12,7,12,2020-Feb-04 13:58:33,54.7365,0.122931,4.50E-08,109.473,31.2434,57.0796,0.570796,39300.7,1.01704,8.11523,--,0.00031,2238.38,--,--,--,--,0.000247862,6,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.88709,Aqueous,2,74.281,148.562,3.31E-08,80289.4,24.2104,17.9837,0.242104,46.1859,17.7307,0.346796,E. coli Membrane,NULL,NULL,NULL,0.078,SMI,0.01,TRIS,50,8,150,NULL,NULL,040384
84,"G12 ",NULL,15:00:19,04/02/2020,3626,84,View,6.59E+06,1.43E+07,5,5,0,100,5.03316,24.9944,54,100,25,0,G12,7,12,2020-Feb-04 13:58:33,54.7365,0.122931,4.50E-08,109.473,31.2434,57.0796,0.570796,39300.7,1.01704,8.11523,--,0.00031,2238.38,--,--,--,--,0.000247862,6,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.88709,Aqueous,3,1141.51,2283.02,2.16E-09,4.80E+07,15.7516,179.806,0.157516,5.78123,31.5724,0.000231673,E. coli Membrane,NULL,NULL,NULL,0.078,SMI,0.01,TRIS,50,8,150,NULL,NULL,040385
85,"H1 ",NULL,15:01:12,04/02/2020,3679,85,View,2.51E+06,2.51E+06,5,5,0,100,5.03316,24.9969,0,100,25,0,H1,8,1,2020-Feb-04 13:58:33,1052.18,0.110983,2.34E-09,2104.36,600.58,57.0796,0.570796,3.97E+07,1.47845,103.61,--,1.37E-07,116.453,--,--,--,--,0.00494737,2,1,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887039,Aqueous,1,95.667,191.334,2.57E-08,145133,11.8374,11.3244,0.118374,100,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TRIS,50,8,150,NULL,NULL,040386
86,"H2 ",NULL,15:01:58,04/02/2020,3725,86,View,1.28E+06,1.28E+06,5,5,0,100,5.03316,25.0041,0,100,25,0,H2,8,2,2020-Feb-04 13:58:33,329.252,0.0871634,7.47E-09,658.504,187.936,57.0796,0.570796,2.62E+06,1.05961,8.37539,--,8.63E-06,372.215,--,--,--,--,0.0011252,3,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.886892,Aqueous,1,49.8004,99.6007,4.94E-08,31503.8,9.60391,4.78278,0.0960391,19.5886,3.07919,81.8056,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TRIS,50,8,150,NULL,NULL,040387
86,"H2 ",NULL,15:01:58,04/02/2020,3725,86,View,1.28E+06,1.28E+06,5,5,0,100,5.03316,25.0041,0,100,25,0,H2,8,2,2020-Feb-04 13:58:33,329.252,0.0871634,7.47E-09,658.504,187.936,57.0796,0.570796,2.62E+06,1.05961,8.37539,--,8.63E-06,372.215,--,--,--,--,0.0011252,3,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.886892,Aqueous,2,251.973,503.947,9.77E-09,1.40E+06,11.5084,28.998,0.115084,80.4114,96.9208,18.1944,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TRIS,50,8,150,NULL,NULL,040388
87,"H3 ",NULL,15:02:45,04/02/2020,3772,87,View,4.00E+06,4.00E+06,5,5,0,100,5.03316,25.0031,0,100,25,0,H3,8,3,2020-Feb-04 13:58:33,395.372,0.105545,6.22E-09,790.744,225.677,57.0796,0.570796,4.01E+06,1.10821,43.9438,--,3.61E-09,309.959,--,--,--,--,0.00106835,4,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.886914,Aqueous,1,82.7492,165.498,2.97E-08,103362,6.38475,5.28332,0.0638475,55.7295,10.6741,96.293,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TRIS,50,8,150,NULL,NULL,040389
87,"H3 ",NULL,15:02:45,04/02/2020,3772,87,View,4.00E+06,4.00E+06,5,5,0,100,5.03316,25.0031,0,100,25,0,H3,8,3,2020-Feb-04 13:58:33,395.372,0.105545,6.22E-09,790.744,225.677,57.0796,0.570796,4.01E+06,1.10821,43.9438,--,3.61E-09,309.959,--,--,--,--,0.00106835,4,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.886914,Aqueous,2,497.121,994.241,4.95E-09,6.86E+06,11.9038,59.1765,0.119038,44.2705,89.3259,3.70699,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TRIS,50,8,150,NULL,NULL,040390
88,"H4 ",NULL,15:04:54,04/02/2020,3901,88,View,1.48E+06,1.48E+06,5,5,0,100,5.03316,25.0039,0,100,25,0,H4,8,4,2020-Feb-04 13:58:33,1.64667,0.0189349,1.49E-06,3.29334,0.939912,57.0796,0.570796,10.8142,1.00169,14.6272,--,0.0397706,74424,--,--,--,--,0.000366269,2,1,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.886898,Aqueous,1,90.7142,181.428,2.71E-08,128158,27.3674,24.8262,0.273674,100,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Buffer B,50,8,150,NULL,NULL,040391
89,"H5 ",NULL,15:05:33,04/02/2020,3940,89,View,963325,963325,5,5,0,100,5.03316,25.0034,0,100,25,0,H5,8,5,2020-Feb-04 13:58:33,0.570524,0.0294347,4.31E-06,1.14105,0.320206,56.1249,0.561249,0.905541,1.00151,6.20589,--,11202.4,209619,--,--,--,--,0.000318557,2,1,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.886906,Aqueous,1,98.7504,197.501,2.49E-08,156315,21.8687,21.5954,0.218687,100,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Buffer B,50,8,150,NULL,NULL,040392
90,"H6 ",NULL,15:06:15,04/02/2020,3982,90,View,826205,826205,5,5,0,100,5.03316,24.9989,0,100,25,0,H6,8,6,2020-Feb-04 13:58:33,0.334623,0.0388311,7.35E-06,0.669247,0.142287,42.5214,0.425214,0.259858,1.00019,0.291402,--,195066,254310,--,--,--,--,0.000297525,3,1,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.886998,Aqueous,1,74.854,149.708,3.29E-08,81746,63.2483,47.3439,0.632483,100,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Buffer B,50,8,150,NULL,NULL,040393
91,"H7 ",NULL,15:06:57,04/02/2020,4024,91,View,892365,892365,5,5,0,100,5.03316,24.9945,0,100,25,0,H7,8,7,2020-Feb-04 13:58:33,0.622767,0.0204219,3.95E-06,1.24553,0.355473,57.0796,0.570796,1.11158,1.00854,4.76671,--,0.115602,196737,--,--,--,--,0.000380672,3,1,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887089,Aqueous,1,37.0511,74.1022,6.64E-08,15771,11.8172,4.37841,0.118172,100,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TRIS 1:1 Buffer B,50,8,150,NULL,NULL,040394
92,"H8 ",NULL,15:07:36,04/02/2020,4063,92,View,1.15E+06,1.15E+06,5,5,0,100,5.03316,24.9933,0,100,25,0,H8,8,8,2020-Feb-04 13:58:33,187.478,0.0273896,1.31E-08,374.957,107.012,57.0796,0.570796,700535,1.04353,19.7319,--,1.55E-05,653.502,--,--,--,--,0.000837656,2,1,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887114,Aqueous,1,146.159,292.319,1.68E-08,391237,11.2336,16.4189,0.112336,100,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TRIS 1:1 Buffer B,50,8,150,NULL,NULL,040395
93,"H9 ",NULL,15:08:18,04/02/2020,4105,93,View,1.35E+06,1.35E+06,5,5,0,100,5.03316,24.9914,0,100,25,0,H9,8,9,2020-Feb-04 13:58:33,202.869,0.0142161,1.21E-08,405.738,115.797,57.0796,0.570796,842562,1.0036,6.29765,--,0.000739006,603.894,--,--,--,--,0.000226423,4,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887152,Aqueous,1,101.347,202.693,2.43E-08,166101,16.861,17.0881,0.16861,57.8449,18.9835,99.5318,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TRIS 1:1 Buffer B,50,8,150,NULL,NULL,040396
93,"H9 ",NULL,15:08:18,04/02/2020,4105,93,View,1.35E+06,1.35E+06,5,5,0,100,5.03316,24.9914,0,100,25,0,H9,8,9,2020-Feb-04 13:58:33,202.869,0.0142161,1.21E-08,405.738,115.797,57.0796,0.570796,842562,1.0036,6.29765,--,0.000739006,603.894,--,--,--,--,0.000226423,4,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887152,Aqueous,2,1068.28,2136.56,2.30E-09,4.11E+07,25.2922,270.192,0.252922,42.1551,81.0165,0.468194,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TRIS 1:1 Buffer B,50,8,150,NULL,NULL,040397
95,"H11 ",NULL,15:10:12,04/02/2020,4219,95,View,6.39E+06,2.13E+09,5,5,0,100,5.03316,24.9987,97,10,25,0,H11,8,11,2020-Feb-04 13:58:33,53.9275,0.228298,4.56E-08,107.855,2.61374,4.84677,0.0484677,37954.9,0.999939,0.431217,--,1812.96,399.144,--,--,--,--,0.00035382,2,1,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887004,Aqueous,1,56.2463,112.493,4.38E-08,41884,11.0424,6.21093,0.110424,100,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,040398
96,"H10 ",NULL,15:12:54,04/02/2020,4381,96,View,5.88E+06,1.96E+09,5,5,0,100,5.03316,24.9947,97,10,25,0,H10,8,10,2020-Feb-04 13:58:33,52.732,0.239694,4.67E-08,105.464,2.64681,5.01937,0.0501937,36015.3,0.999901,0.483037,--,1853.87,415.358,--,--,--,--,0.000443043,2,1,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887085,Aqueous,1,55.8421,111.684,4.41E-08,41183.3,21.4733,11.9912,0.214733,100,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,040399
97,F11  (Incomplete),NULL,15:14:28,04/02/2020,4475,97,View,3.74E+06,4.15E+07,2,2,0,100,5.03316,24.9924,91,100,25,0,F11,6,11,2020-Feb-04 13:58:33,1030.06,0.153354,2.39E-09,2060.12,587.953,57.0796,0.570796,3.77E+07,1.03336,94.75,--,5.80E-08,118.94,--,--,--,--,0.00127283,4,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887132,Aqueous,1,99.2894,198.579,2.48E-08,158319,10.8431,10.766,0.108431,17.2773,1.03506,95.5165,E. coli Membrane,NULL,NULL,NULL,0.157,SMI,0.01,TRIS,50,8,150,NULL,NULL,040400
97,F11  (Incomplete),NULL,15:14:28,04/02/2020,4475,97,View,3.74E+06,4.15E+07,2,2,0,100,5.03316,24.9924,91,100,25,0,F11,6,11,2020-Feb-04 13:58:33,1030.06,0.153354,2.39E-09,2060.12,587.953,57.0796,0.570796,3.77E+07,1.03336,94.75,--,5.80E-08,118.94,--,--,--,--,0.00127283,4,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887132,Aqueous,2,418.642,837.284,5.88E-09,4.59E+06,14.8983,62.3707,0.148983,29.71,2.99126,4.44065,E. coli Membrane,NULL,NULL,NULL,0.157,SMI,0.01,TRIS,50,8,150,NULL,NULL,040401
97,F11  (Incomplete),NULL,15:14:28,04/02/2020,4475,97,View,3.74E+06,4.15E+07,2,2,0,100,5.03316,24.9924,91,100,25,0,F11,6,11,2020-Feb-04 13:58:33,1030.06,0.153354,2.39E-09,2060.12,587.953,57.0796,0.570796,3.77E+07,1.03336,94.75,--,5.80E-08,118.94,--,--,--,--,0.00127283,4,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887132,Aqueous,3,6887.49,13775,3.57E-10,3.22E+09,31.0136,2136.06,0.310136,53.0127,95.9737,0.0428068,E. coli Membrane,NULL,NULL,NULL,0.157,SMI,0.01,TRIS,50,8,150,NULL,NULL,040402
98,F11  (Incomplete),NULL,15:17:10,04/02/2020,4637,98,View,5.62E+06,1.32E+08,2,2,0,100,5.03316,25.0001,95,85,25,0,F11,6,11,2020-Feb-04 13:58:33,1302.09,0.197302,1.89E-09,2604.17,743.226,57.0796,0.570796,6.53E+07,1.03709,107.975,--,4.67E-07,94.1101,--,--,--,--,0.00105342,4,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.886975,Aqueous,1,62.1489,124.298,3.96E-08,52899.9,10.5433,6.55253,0.105433,10.23,0.0832301,90.8862,E. coli Membrane,NULL,NULL,NULL,0.157,SMI,0.01,TRIS,50,8,150,NULL,NULL,040403
98,F11  (Incomplete),NULL,15:17:10,04/02/2020,4637,98,View,5.62E+06,1.32E+08,2,2,0,100,5.03316,25.0001,95,85,25,0,F11,6,11,2020-Feb-04 13:58:33,1302.09,0.197302,1.89E-09,2604.17,743.226,57.0796,0.570796,6.53E+07,1.03709,107.975,--,4.67E-07,94.1101,--,--,--,--,0.00105342,4,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.886975,Aqueous,2,489.87,979.74,5.02E-09,6.63E+06,11.7805,57.709,0.117805,35.5191,4.43757,9.03009,E. coli Membrane,NULL,NULL,NULL,0.157,SMI,0.01,TRIS,50,8,150,NULL,NULL,040404
98,F11  (Incomplete),NULL,15:17:10,04/02/2020,4637,98,View,5.62E+06,1.32E+08,2,2,0,100,5.03316,25.0001,95,85,25,0,F11,6,11,2020-Feb-04 13:58:33,1302.09,0.197302,1.89E-09,2604.17,743.226,57.0796,0.570796,6.53E+07,1.03709,107.975,--,4.67E-07,94.1101,--,--,--,--,0.00105342,4,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.886975,Aqueous,3,6978.84,13957.7,3.53E-10,3.32E+09,26.8853,1876.28,0.268853,54.251,95.4792,0.0837437,E. coli Membrane,NULL,NULL,NULL,0.157,SMI,0.01,TRIS,50,8,150,NULL,NULL,040405
1,"A1 ",NULL,11:36:03,05/02/2020,0,1,View,4.60E+06,4.73E+07,5,5,0,100,5.03316,25.0162,67.6,30,25,0,A1,1,1,2020-Feb-05 11:34:43,70.0391,0.184131,3.52E-08,140.078,39.9781,57.0796,0.570796,69969.2,1.0102,5.39656,--,1.28E-06,1750.33,--,--,--,--,0.000406386,6,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.886646,Aqueous,1,16.0666,32.1333,1.53E-07,2232.56,20.0607,3.22309,0.200607,6.07704,23.7077,96.9429,E. coli Membrane,NULL,NULL,NULL,1.25,NULL,NULL,TRIS,50,8,150,NULL,NULL,050220
1,"A1 ",NULL,11:36:03,05/02/2020,0,1,View,4.60E+06,4.73E+07,5,5,0,100,5.03316,25.0162,67.6,30,25,0,A1,1,1,2020-Feb-05 11:34:43,70.0391,0.184131,3.52E-08,140.078,39.9781,57.0796,0.570796,69969.2,1.0102,5.39656,--,1.28E-06,1750.33,--,--,--,--,0.000406386,6,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.886646,Aqueous,2,63.4342,126.868,3.88E-08,55495.2,34.7951,22.072,0.347951,82.0438,36.5538,3.05454,E. coli Membrane,NULL,NULL,NULL,1.25,NULL,NULL,TRIS,50,8,150,NULL,NULL,050220
1,"A1 ",NULL,11:36:03,05/02/2020,0,1,View,4.60E+06,4.73E+07,5,5,0,100,5.03316,25.0162,67.6,30,25,0,A1,1,1,2020-Feb-05 11:34:43,70.0391,0.184131,3.52E-08,140.078,39.9781,57.0796,0.570796,69969.2,1.0102,5.39656,--,1.28E-06,1750.33,--,--,--,--,0.000406386,6,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.886646,Aqueous,3,534.525,1069.05,4.61E-09,8.13E+06,17.5688,93.9096,0.175688,11.8792,39.7386,0.00257887,E. coli Membrane,NULL,NULL,NULL,1.25,NULL,NULL,TRIS,50,8,150,NULL,NULL,050220
2,"A2 ",NULL,11:36:43,05/02/2020,40,2,View,5.94E+06,6.11E+07,5,5,0,100,5.03316,25.0277,67.6,30,25,0,A2,1,2,2020-Feb-05 11:34:43,62.656,0.166579,3.93E-08,125.312,26.3289,42.0214,0.420214,53915.3,1.00146,0.768264,--,1063.9,1342.36,--,--,--,--,0.000382301,4,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.886411,Aqueous,1,12.2129,24.4259,2.02E-07,1175.22,28.6333,3.49697,0.286333,3.53582,38.0145,99.3119,E. coli Membrane,NULL,NULL,NULL,1.25,NULL,NULL,TRIS,50,8,150,NULL,NULL,050220
